match_id,game_creation,game_duration,game_version,queue_id,win,champion_id,champion_name,kills,deaths,assists,total_cs,cs_per_min,gold_earned,damage_dealt,vision_score,first_blood,first_blood_assist,cs_at_1min,cs_at_2min,cs_at_3min,cs_at_4min,cs_at_5min,camp_sequence,first_camp,first_camp_time,camps_cleared_by_5min,first_scuttle_time,first_gank_time,ganks_by_5min,primary_tree,keystone,rune_1,rune_2,rune_3,secondary_tree,rune_4,rune_5,stat_shard_1,stat_shard_2,stat_shard_3,summoner_1,summoner_2,item_build_order,mythic_completion_time,control_wards_bought,total_items_purchased,gold_at_5min,current_gold_at_5min,xp_at_5min,level_at_5min,damage_dealt_at_5min,damage_taken_at_5min,gold_at_10min,current_gold_at_10min,xp_at_10min,level_at_10min,cs_at_10min,damage_dealt_at_10min,damage_taken_at_10min,gold_at_15min,current_gold_at_15min,xp_at_15min,level_at_15min,cs_at_15min,damage_dealt_at_15min,damage_taken_at_15min,gold_at_20min,current_gold_at_20min,xp_at_20min,level_at_20min,cs_at_20min,damage_dealt_at_20min,damage_taken_at_20min,dragons_killed,dragons_stolen,herald_killed,baron_killed,turrets_killed,first_turret,first_dragon_time,herald_time,baron_time,wards_placed,wards_destroyed,control_wards_placed,vision_denial_score,time_top_side_pct,time_bot_side_pct,avg_position_x,avg_position_y,distance_traveled,skill_order,max_order,kill_participation_pct,solo_kills,damage_taken_total,damage_mitigated,avg_death_time,ally_top,ally_jungle,ally_mid,ally_bot,ally_support,enemy_top,enemy_jungle,enemy_mid,enemy_bot,enemy_support,team_total_kills,enemy_total_kills,team_total_gold,enemy_total_gold,enemy_jungle_kda,enemy_jungle_damage,enemy_jungle_cs,enemy_jungle_gold
KR_7894277580,1762002062615,970,15.21.721.8442,420,True,107,Rengar,10,1,1,125,7.73,8499,12953,11,False,False,0,4,20.0,29.0,35.0,,,,0,,240.077,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->1001@300s->3158@420s->1036@420s->6690@540s->1036@540s->6701@600s->3077@720s->1036@720s->6698@900s->2055@960s,,1,14,2018.0,268.0,1732.0,5.0,399.0,3525.0,4390.0,340.0,4120.0,8.0,76.0,2492.0,9197.0,7534.0,279.0,7369.0,11.0,113.0,8701.0,16138.0,,,,,,,,1,0,0,0,0,False,960.364,,,2,1,0,1,72.2,27.8,8517.9,8872.1,115353.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,57.9,4,17847,8874,866.3,Fiora,,Sejuani,Ezreal,Leona,Sion,Lillia,Yone,Sivir,Mel,19,9,32986,30326,1.0,4075,114,5457
KR_7894086593,1761996551243,1314,15.21.721.8442,420,False,107,Rengar,4,5,9,172,7.85,10485,11936,16,False,False,0,4,16.0,29.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->6690@420s->3364@420s->3158@540s->3142@660s->2055@660s->1036@720s->1036@720s->3077@840s->1036@840s->3134@960s->1036@960s,,1,19,2003.0,248.0,1714.0,4.0,386.0,3639.0,3687.0,557.0,4287.0,8.0,80.0,1707.0,9901.0,6691.0,906.0,7999.0,11.0,124.0,5351.0,16861.0,8670.0,730.0,10473.0,13.0,155.0,7693.0,24934.0,1,0,1,0,1,False,600.248,960.363,,3,4,1,4,65.2,34.8,9136.3,8888.9,118273.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,92.9,1,28863,15419,899.4,Singed,,Anivia,Yunara,Blitzcrank,Yone,MasterYi,Lulu,Kaisa,Mel,14,25,43478,50346,5.67,20686,178,12416
KR_7893913041,1761989124777,911,15.21.721.8442,420,False,107,Rengar,4,8,0,86,5.66,6484,9481,10,False,False,0,4,16.0,28.0,32.0,,,,0,,240.047,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->3134@300s->1001@300s->1036@420s->1036@420s->3364@480s->6690@540s->3142@600s->1036@600s->1036@720s->3077@780s->1037@780s,,0,14,1984.0,184.0,1531.0,4.0,1208.0,4463.0,4015.0,65.0,3279.0,7.0,61.0,5127.0,11410.0,6461.0,781.0,5234.0,9.0,86.0,9171.0,20402.0,,,,,,,,0,0,0,0,0,False,,,,3,1,0,1,64.7,35.3,8098.2,9222.3,94186.9,Q->W->E->Q->Q->R->Q->E->Q,Q,44.4,0,20846,8623,527.5,RekSai,,Orianna,Ezreal,Seraphine,Sion,Nidalee,Jayce,Yunara,Neeko,9,30,24904,37874,10.5,17594,103,9406
KR_7893823369,1761985279240,1569,15.21.721.8442,420,False,107,Rengar,6,4,1,238,9.1,12602,12733,29,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@60s->1036@300s->1036@300s->3134@360s->1036@360s->3142@600s->1001@600s->2055@600s->3077@780s->1036@840s->3158@900s->1037@1020s->2022@1020s,,1,22,1723.0,573.0,1765.0,5.0,55.0,4254.0,3673.0,38.0,3848.0,7.0,74.0,1303.0,8307.0,6100.0,305.0,6237.0,10.0,108.0,6200.0,16382.0,9063.0,508.0,10241.0,13.0,162.0,10891.0,21570.0,0,0,0,0,1,True,,,,2,10,1,10,32.1,67.9,5421.2,6365.0,166847.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,50.0,2,27196,14056,677.3,Jax,,Zoe,Kaisa,Rakan,KSante,JarvanIV,Vladimir,Draven,Pyke,14,28,46976,58662,10.0,16246,179,13354
KR_7891896887,1761853961383,1355,15.21.721.8442,420,False,107,Rengar,1,5,2,172,7.62,8141,9123,19,False,True,0,4,20.0,28.0,36.0,,,,0,,240.121,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@360s->1036@360s->3364@360s->1001@480s->3142@600s->3077@780s->3158@960s->1036@960s->1036@1020s->1037@1140s->2020@1260s->6698@1320s,,0,16,1893.0,443.0,1838.0,5.0,520.0,3757.0,3736.0,186.0,4301.0,8.0,80.0,2898.0,10019.0,5678.0,903.0,6625.0,10.0,118.0,5139.0,14831.0,7499.0,549.0,9343.0,12.0,161.0,6471.0,22191.0,0,0,0,0,0,False,,,,2,5,0,5,29.2,70.8,6803.4,5559.9,155408.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,50.0,0,26353,14063,982.0,Ambessa,,Diana,Yunara,Rakan,Pantheon,MonkeyKing,Galio,Kaisa,Nautilus,6,25,38274,48216,12.0,10551,171,11223
KR_7891803057,1761842735560,914,15.21.721.8442,420,True,107,Rengar,9,4,7,109,7.16,8370,14826,13,True,False,0,4,16.0,28.0,32.0,,,,0,,180.128,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1001@300s->1036@360s->3142@600s->3158@600s->2055@600s->3364@600s->1036@600s->2055@600s->3077@720s->6698@840s->1036@840s,,2,18,2300.0,200.0,1748.0,5.0,816.0,4560.0,4792.0,137.0,4304.0,8.0,63.0,6502.0,12560.0,8341.0,331.0,7946.0,11.0,109.0,14826.0,23149.0,,,,,,,,1,0,0,0,0,False,840.268,,,5,2,2,2,52.9,47.1,4404.6,7211.5,117053.1,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,66.7,1,23149,11369,510.3,Rumble,,Viktor,Ezreal,Bard,Gwen,XinZhao,Ryze,Yunara,Nautilus,24,12,34966,25942,2.0,8544,88,6873
KR_7891746213,1761839691854,1851,15.21.721.8442,420,False,107,Rengar,8,8,10,222,7.2,15509,27741,44,False,False,0,4,20.0,24.0,34.0,,,,0,,240.134,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->6690@420s->1036@540s->1001@540s->3364@540s->3142@720s->3077@900s->1037@900s->1036@900s->6698@960s->3158@1020s->2055@1020s->3134@1140s,,2,26,1823.0,373.0,1648.0,4.0,582.0,4463.0,3434.0,559.0,3894.0,7.0,72.0,1701.0,10556.0,6518.0,528.0,7021.0,10.0,120.0,7526.0,16572.0,8958.0,838.0,9420.0,12.0,156.0,10745.0,20602.0,0,0,0,1,1,True,,,1620.48,4,16,2,16,62.5,37.5,8282.3,8807.5,188151.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,81.8,0,40921,22638,1006.6,Ambessa,,Aurora,Kaisa,Blitzcrank,Rumble,Zed,Jayce,Ashe,Renata,22,33,62020,64160,3.5,20737,215,13375
KR_7891529900,1761831959664,1578,15.21.721.8442,420,True,107,Rengar,6,5,3,199,7.57,11170,17217,35,False,False,0,4,20.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->2055@300s->1036@420s->1036@420s->3142@600s->1036@600s->1001@600s->2055@600s->1036@780s->1036@780s->3077@840s->2055@840s,,5,23,1599.0,74.0,1464.0,4.0,1350.0,4404.0,3892.0,192.0,3474.0,7.0,64.0,5469.0,10308.0,5712.0,387.0,5656.0,9.0,96.0,7916.0,16659.0,8149.0,1144.0,9219.0,12.0,155.0,8240.0,21640.0,3,0,0,0,0,True,720.273,,,6,8,4,8,64.3,35.7,8537.1,8269.6,156544.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,34.6,2,32685,17037,903.1,Rumble,,Ryze,Yunara,Rakan,Darius,Sylas,Orianna,Ezreal,Braum,26,17,54484,50794,2.8,17122,185,11620
KR_7890695365,1761767425930,1190,15.21.721.8442,420,True,107,Rengar,15,2,4,181,9.13,12537,22703,13,True,False,0,4,20.0,24.0,29.0,,,,0,,240.146,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->3134@300s->1036@300s->1036@300s->3364@300s->3142@420s->1001@420s->2022@420s->3158@540s->2022@540s->3077@720s->1036@720s->6698@780s,,1,20,2374.0,174.0,1551.0,4.0,1298.0,3413.0,5114.0,659.0,4383.0,8.0,76.0,3554.0,8947.0,8620.0,385.0,8242.0,11.0,130.0,10746.0,16592.0,12537.0,798.0,12773.0,14.0,181.0,22703.0,24689.0,1,0,0,0,2,True,1190.755,,,3,2,1,2,42.9,57.1,7720.7,6182.8,121536.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,76.0,3,24689,12478,785.3,Ambessa,,Hwei,Ashe,Leona,RekSai,MonkeyKing,Orianna,Yunara,Lulu,25,10,43183,36399,0.8,6746,130,7576
KR_7890547731,1761753268913,942,15.21.721.8442,420,False,107,Rengar,1,1,0,130,8.28,5617,1476,11,False,False,0,4,12.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@360s->1036@360s->3364@360s->3142@660s->1001@660s->1036@660s->3077@780s,,0,9,1705.0,1255.0,1665.0,4.0,348.0,3873.0,3359.0,1554.0,4135.0,8.0,80.0,708.0,9804.0,5332.0,572.0,6545.0,10.0,122.0,1476.0,13354.0,,,,,,,,0,0,0,0,0,False,,,,2,2,0,2,41.2,58.8,5568.5,6040.6,86073.5,Q->W->E->Q->Q->R->Q->E->Q->E,Q,25.0,0,15363,7366,927.7,Jax,,Taliyah,Yunara,Neeko,Poppy,Ekko,Sylas,Jinx,Thresh,4,12,26697,31488,5.0,4392,120,6361
KR_7890463963,1761749713881,1901,15.21.721.8442,420,True,107,Rengar,14,2,5,247,7.8,18969,35108,31,False,False,0,4,12.0,24.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->1036@180s->1037@360s->6698@660s->1001@660s->2055@660s->3364@660s->3134@780s->1036@780s->3158@840s->3134@840s->1036@840s->3142@960s,,2,27,1653.0,803.0,1524.0,4.0,220.0,3686.0,3666.0,1936.0,3948.0,7.0,70.0,2100.0,7796.0,6903.0,1813.0,6596.0,10.0,110.0,6388.0,13778.0,10520.0,200.0,10615.0,13.0,166.0,11619.0,20246.0,1,0,1,1,6,True,1440.468,1080.387,1680.522,5,6,2,6,39.4,60.6,6315.1,5755.8,217148.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,70.4,3,36335,22671,1120.2,Ambessa,,Taliyah,Yunara,Alistar,KSante,XinZhao,Aurora,Kaisa,Nautilus,27,25,67240,57587,0.8,14516,168,9278
KR_7890193302,1761740698148,1452,15.21.721.8442,420,False,107,Rengar,8,8,1,162,6.69,11571,14171,13,False,False,0,4,16.0,16.0,28.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->1036@240s->3364@240s->3134@420s->1036@420s->1001@480s->6690@660s->1036@660s->3142@720s->2022@720s->3158@720s->1036@840s->1036@900s,,1,25,1578.0,728.0,1422.0,4.0,149.0,4329.0,3299.0,1149.0,3447.0,7.0,60.0,1885.0,11427.0,5110.0,205.0,5703.0,9.0,90.0,3885.0,16766.0,9280.0,1150.0,9508.0,12.0,136.0,8821.0,23638.0,1,0,0,0,0,False,600.246,,,2,2,1,2,34.6,65.4,5457.1,5798.2,149414.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,37.5,2,29654,14453,848.5,Rumble,,Diana,Ashe,Leona,Sion,LeeSin,Leblanc,Corki,Neeko,24,37,44952,55388,5.5,16749,160,11755
KR_7888339085,1761594006420,1553,15.21.721.8442,420,True,107,Rengar,20,3,11,214,8.27,16810,31918,34,False,False,0,4,16.0,28.0,28.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@120s->1036@240s->1036@240s->3134@300s->1036@300s->3142@480s->1036@480s->1001@480s->2055@480s->3364@480s->3077@600s->3158@600s->2055@600s,,3,27,1858.0,8.0,1532.0,4.0,1291.0,3991.0,5783.0,233.0,3934.0,7.0,67.0,7656.0,10167.0,8961.0,1401.0,8199.0,11.0,122.0,12691.0,16169.0,11902.0,758.0,12236.0,14.0,169.0,17553.0,23245.0,3,0,1,0,3,True,660.261,1020.34,,5,6,3,6,40.7,59.3,8763.3,7452.7,172617.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,70.5,6,29950,18457,1087.2,Ambessa,,Orianna,Yunara,Pyke,RekSai,Nocturne,Swain,Kaisa,Poppy,44,19,63029,46362,1.2,12806,156,8572
KR_7888284943,1761586747631,910,15.21.721.8442,420,True,107,Rengar,11,0,4,126,8.31,8900,12003,14,True,False,0,4,20.0,29.0,37.0,,,,0,,240.063,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->3134@300s->1036@300s->3364@300s->6690@420s->1036@420s->1001@420s->3142@660s->3077@660s->2055@660s->3158@780s,,1,13,2171.0,321.0,1808.0,5.0,421.0,3619.0,4453.0,1523.0,4283.0,8.0,81.0,3151.0,10613.0,8880.0,3390.0,7893.0,11.0,126.0,12003.0,18659.0,,,,,,,,1,0,0,0,0,False,720.257,,,2,3,0,3,58.8,41.2,9709.2,8721.6,83251.2,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,78.9,0,18659,8795,,Fiora,,Taliyah,Corki,Nautilus,KSante,Graves,Akali,Yasuo,Rakan,19,8,31691,24596,1.0,6425,92,5401
KR_7888253105,1761583491167,1661,15.21.721.8442,420,False,107,Rengar,4,6,6,185,6.68,11012,19720,30,False,False,0,4,16.0,24.0,31.0,,,,0,,,0,8000,8021,9111,9104,8017,8100,8143,8105,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->1037@300s->3364@300s->1001@420s->1036@420s->6699@660s->3077@900s->3158@900s->6698@1080s->3134@1260s->1036@1260s->3035@1500s->1036@1500s,,0,15,1658.0,283.0,1532.0,4.0,386.0,3602.0,3383.0,1353.0,3569.0,7.0,67.0,3700.0,10034.0,6077.0,462.0,6108.0,9.0,98.0,8533.0,17410.0,8715.0,1435.0,9656.0,12.0,138.0,15036.0,25801.0,0,0,0,0,0,True,,,,2,11,0,11,31.0,69.0,5666.1,5617.1,174971.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,55.6,1,36983,19094,1125.4,Yasuo,,Galio,Aphelios,Braum,Renekton,Nidalee,Ambessa,Kaisa,Nautilus,18,36,50750,65443,24.0,23731,230,15142
KR_7887847607,1761568406624,1473,15.21.721.8442,420,True,107,Rengar,9,5,9,189,7.7,12219,22726,39,False,False,0,5,15.0,27.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->1036@180s->3364@180s->3134@360s->1036@360s->3142@600s->1001@600s->1036@600s->3158@720s->2055@720s->3077@840s->2055@840s->6698@1020s,,4,21,1617.0,762.0,1481.0,4.0,1723.0,4793.0,4277.0,312.0,3472.0,7.0,67.0,5025.0,11532.0,6481.0,906.0,6382.0,10.0,105.0,8662.0,18354.0,9069.0,754.0,9717.0,12.0,150.0,11901.0,24910.0,3,0,0,0,1,False,780.306,,,5,11,4,11,61.5,38.5,8767.4,8307.8,144772.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,54.5,0,33247,16885,673.3,Jax,,Ryze,Kaisa,Rakan,Gwen,LeeSin,Syndra,Lucian,Pyke,33,19,52281,44706,4.0,26212,163,11103
KR_7887116652,1761506613636,1961,15.21.721.8442,420,True,107,Rengar,8,10,14,251,7.68,14884,30869,30,False,False,0,4,16.0,30.0,38.0,,,,0,,240.057,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->3364@60s->3134@300s->6690@420s->1036@540s->1001@540s->3142@660s->3158@660s->1036@720s->3077@840s->1036@840s->2022@840s->6698@1020s,,3,26,1944.0,444.0,1847.0,5.0,481.0,3979.0,4106.0,1176.0,3996.0,7.0,74.0,3385.0,10763.0,6547.0,517.0,7039.0,10.0,120.0,6949.0,20976.0,8746.0,51.0,10255.0,13.0,171.0,8869.0,24279.0,4,0,0,0,1,False,780.273,,,3,8,2,8,58.8,41.2,9714.1,8400.4,179968.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,62.9,1,47184,26426,1083.9,Gnar,,Ryze,Ashe,Braum,Singed,Talon,Syndra,Ezreal,Leona,35,37,72275,69167,3.5,32571,212,15726
KR_7887060249,1761499571768,1154,15.21.721.8442,420,True,107,Rengar,6,2,9,164,8.53,9308,13265,24,False,False,0,4,20.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@300s->3134@300s->3142@540s->1001@540s->3158@720s->1036@720s->3077@840s->2055@840s->2020@1020s->6698@1140s->3134@1140s->2055@1140s,,2,14,1677.0,227.0,1588.0,4.0,642.0,3836.0,4020.0,465.0,4424.0,8.0,81.0,2255.0,10170.0,6352.0,912.0,7436.0,11.0,123.0,4609.0,16848.0,9308.0,1138.0,10836.0,13.0,164.0,13265.0,23563.0,2,0,0,0,0,False,540.303,,,4,4,2,4,66.7,33.3,8249.5,8955.7,101556.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,65.2,1,23563,12236,1049.8,Ambessa,,TwistedFate,Yunara,Poppy,Renekton,MonkeyKing,Taliyah,Ziggs,Rakan,23,7,42299,34130,0.8,7518,139,7497
KR_7887009800,1761496350093,1722,15.21.721.8442,420,False,107,Rengar,12,9,14,224,7.8,16662,32630,29,False,False,0,4,16.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->2055@300s->1036@360s->1036@360s->6690@480s->1001@480s->3142@600s->1036@600s->2055@600s->1036@660s->3077@780s->1037@780s,,5,25,1718.0,193.0,1729.0,5.0,0.0,3553.0,4065.0,10.0,4024.0,7.0,74.0,2773.0,9008.0,6908.0,1113.0,6758.0,10.0,113.0,8444.0,15775.0,8860.0,161.0,9920.0,12.0,159.0,9650.0,22672.0,1,0,1,0,1,False,960.352,1020.362,,7,8,5,8,60.0,40.0,5109.6,7739.3,168737.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,68.4,0,39035,22596,1071.3,KSante,,Diana,Caitlyn,Elise,Jax,Hecarim,TwistedFate,Draven,Nautilus,38,40,64435,69121,2.12,16262,211,12220
KR_7886969633,1761494091268,1102,15.21.721.8442,420,True,107,Rengar,13,3,10,155,8.44,12317,25065,14,False,False,0,4,20.0,24.0,32.0,,,,0,,240.065,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->1036@240s->1036@240s->3134@360s->1036@360s->3364@360s->1036@420s->6690@480s->1001@480s->3142@600s->3158@600s->3077@780s->1037@780s,,1,21,1753.0,553.0,1669.0,4.0,964.0,4622.0,4534.0,334.0,4271.0,8.0,66.0,4106.0,11367.0,8560.0,1410.0,8185.0,11.0,113.0,15314.0,21295.0,,,,,,,,2,0,1,0,2,False,780.345,960.379,,3,5,1,5,55.0,45.0,8793.5,8626.7,117315.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,69.7,2,27674,14739,328.6,Fiora,,TwistedFate,Yunara,Bard,Jax,LeeSin,Zoe,Kaisa,Milio,33,17,47126,35131,2.0,17530,115,8475
KR_7886867584,1761489957590,1519,15.21.721.8442,420,True,107,Rengar,25,0,6,261,10.31,19258,60945,36,False,False,0,4,12.0,24.0,36.0,,,,0,,240.066,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@360s->1036@360s->1001@360s->3364@360s->2055@360s->3142@600s->3158@600s->1036@600s->2055@600s->3077@720s->1036@720s->1036@720s->3134@840s,,3,26,2069.0,1619.0,1694.0,4.0,668.0,3594.0,4931.0,266.0,4212.0,8.0,74.0,5517.0,9045.0,8155.0,1285.0,8655.0,12.0,144.0,11201.0,14572.0,13849.0,2455.0,13420.0,15.0,187.0,39712.0,25055.0,3,0,1,0,3,False,420.105,1020.37,,5,6,3,6,48.1,51.9,8042.7,7662.2,172153.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,66.0,7,32994,22537,,Smolder,,Orianna,Hwei,Poppy,DrMundo,Pantheon,Taliyah,Ezreal,Elise,47,21,61820,46353,0.78,12682,113,8764
KR_7886583747,1761482114932,1517,15.21.721.8442,420,False,107,Rengar,0,4,3,192,7.59,8785,7271,26,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@360s->1036@360s->3364@360s->1036@480s->6690@600s->1001@600s->3142@660s->2055@660s->3158@840s->3077@1020s->1037@1140s,,2,19,1723.0,573.0,1740.0,5.0,0.0,3610.0,3394.0,519.0,3858.0,7.0,72.0,1178.0,8164.0,4952.0,722.0,6255.0,10.0,110.0,3478.0,13063.0,7334.0,239.0,9685.0,12.0,167.0,5765.0,19829.0,1,0,0,0,1,True,1380.395,,,3,5,1,5,22.2,77.8,5542.5,5251.6,120401.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,42.9,0,27405,14504,1101.2,Ambessa,,Orianna,Kaisa,Rakan,Darius,MasterYi,Ryze,Ezreal,Alistar,7,22,43616,51882,12.0,14544,190,11746
KR_7886518152,1761480259205,1188,15.21.721.8442,420,True,107,Rengar,8,2,6,163,8.23,9856,16752,24,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@360s->1001@360s->6690@480s->3142@660s->1036@660s->1036@720s->2055@960s->6698@960s->3035@1140s->6670@1140s->3158@1140s,,1,17,1723.0,573.0,1760.0,5.0,335.0,3611.0,3485.0,960.0,3978.0,7.0,75.0,1861.0,10060.0,6309.0,2049.0,7559.0,11.0,118.0,7247.0,17484.0,9856.0,712.0,11733.0,14.0,163.0,16752.0,25095.0,1,0,1,0,1,False,600.244,960.317,,7,4,1,4,47.6,52.4,6068.6,6397.9,123877.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,70.0,1,25095,13555,569.2,Ambessa,,Orianna,Lucian,Karma,Renekton,DrMundo,Viktor,Yunara,Lulu,20,6,41308,32746,2.5,6620,139,7716
KR_7886320598,1761474457608,1382,15.21.721.8442,420,False,107,Rengar,5,5,9,175,7.6,9722,13907,25,False,False,0,4,20.0,24.0,32.0,,,,0,,240.059,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@360s->1036@360s->3364@360s->1001@420s->3077@540s->1037@660s->6698@840s->3158@840s->6695@1020s->3035@1020s->2055@1020s,,1,18,1688.0,538.0,1580.0,4.0,792.0,4635.0,3824.0,874.0,3676.0,7.0,63.0,4624.0,10022.0,5742.0,532.0,6258.0,10.0,108.0,7406.0,14490.0,8708.0,293.0,9908.0,12.0,154.0,12070.0,20223.0,0,0,0,0,0,False,,,,3,9,1,9,28.0,72.0,5499.8,5554.8,132926.4,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,66.7,1,26003,12862,852.7,Ambessa,,TwistedFate,Kaisa,Alistar,Darius,MonkeyKing,Ryze,Ezreal,Rell,21,23,46747,47665,5.0,15956,153,9564
KR_7885505538,1761427805878,1511,15.21.721.8442,420,True,107,Rengar,20,0,7,266,10.56,18784,32798,35,False,False,0,4,16.0,28.0,32.0,,,,0,,240.051,1,8000,8021,9111,9104,8017,8100,8143,8105,5001,5008,5005,4,11,1102@60s->3340@60s->2003@60s->2020@300s->1036@300s->1001@300s->3364@300s->1036@480s->1036@480s->6699@600s->2055@600s->3077@720s->3158@720s->2055@720s->1037@780s,,3,26,2548.0,61.0,1539.0,4.0,1926.0,4129.0,4874.0,644.0,4477.0,8.0,85.0,3406.0,9907.0,8640.0,370.0,7560.0,11.0,129.0,9878.0,14923.0,14392.0,1942.0,13335.0,15.0,191.0,21887.0,21894.0,3,0,1,0,4,False,720.24,1080.338,,5,9,3,9,48.1,51.9,7986.5,8156.6,187089.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,75.0,2,30839,17764,,Renekton,,Aurora,AurelionSol,Alistar,Tryndamere,RekSai,Syndra,Kaisa,Leona,36,16,57583,43403,3.0,17128,153,10187
